SaleID,CustomerID,ProductID,StoreID,SaleDate,Quantity,UnitPrice,Discount,OrderStatus,PaymentMethod
S0001385,C00378,P0063,ST015,2025-07-31,6,1437.73,0.15,Pending,Cash
S0004583,C00195,P0015,ST007,2025-01-10,5,1131.54,0.05,Returned,Mobile Money
S0000104,C00583,P0006,ST015,2025-04-18,9,1224.51,0.05,Returned,Cash
S0008824,C00056,P0164,ST017,2026-02-21,7,1257.29,0.1,completed,Mobile Money
S0000726,C00626,P0138,ST018,2025-08-08,1,1444.88,0.15,Returned,Cash
S0003301,C00482,P0128,ST007,2025-12-05,3,202.55,0.2,Pending,Mobile Money
S0004369,C00022,P0040,ST002,2025-05-27,6,1287.64,0.2,Returned,Cash
S0000648,C00942,P0198,ST005,2025-03-19,9,815.68,0.0,Returned,Mobile Money
S0001470,C00379,P0186,ST011,2026-06-24,2,1352.21,0.2,Pending,Mobile Money
S0005394,C00048,P0162,ST002,2026-03-09,1,309.11,0.2,completed,Mobile Money
S0003377,C00756,P0148,ST006,2025-11-23,1,548.71,0.1,Pending,Mobile Money
S0007446,C00112,P0064,ST007,2026-01-31,3,1301.57,0.05,Returned,Bank Transfer
S0004889,C00638,P0137,ST010,2026-07-20,5,151.96,0.0,Cancelled,Card
S0004512,C00369,P0144,ST005,2025-04-08,5,1117.76,0.15,Completed,Bank Transfer
S0009151,C00622,P0143,ST006,2025-12-19,7,1168.21,0.2,Completed,Card
S0002880,C00322,P0184,ST018,2025-04-06,7,108.08,0.05,completed,Cash
S0003420,C00019,P0031,ST015,2025-10-29,10,623.86,0.0,completed,Bank Transfer
S0006588,C00340,P0171,ST016,2025-10-20,8,605.59,0.0,completed,Mobile Money
S0007030,C00843,P0165,ST006,2025-07-04,2,831.38,0.05,Returned,Card
S0000139,C00949,P0139,ST020,2025-05-26,1,1113.93,0.15,completed,Mobile Money
S0007367,C00307,P0085,ST017,2025-11-05,6,988.25,0.15,completed,Card
S0007023,C00488,P0089,ST002,2025-09-08,9,283.43,0.05,Cancelled,Mobile Money
S0006763,C00542,P0014,ST015,2026-07-29,10,242.89,0.15,Completed,Mobile Money
S0001151,C00999,P0078,ST006,2025-12-06,6,911.79,0.15,Returned,Bank Transfer
S0001617,C00917,P0052,ST004,2025-09-29,3,1036.9,0.1,Returned,Cash
S0003186,C00873,P0142,ST013,2025-11-21,7,1166.06,0.1,Returned,Mobile Money
S0002720,C00584,P0087,ST005,2025-01-04,5,782.01,0.0,Completed,Card
S0003063,C00994,P0050,ST003,2026-06-15,9,341.07,0.05,Returned,Mobile Money
S0001810,C00432,P0193,ST015,2025-07-06,5,907.63,0.15,completed,Mobile Money
S0001402,C00587,P0175,ST015,2026-05-27,4,520.3,0.1,completed,Cash
S0000873,C00063,P0157,ST009,2026-01-27,10,1295.19,0.2,Pending,Mobile Money
S0008365,C00108,P0116,ST006,2025-07-05,8,31.86,0.05,Returned,Card
S0005754,C00989,P0085,ST008,2025-10-08,2,983.7,0.15,Cancelled,Bank Transfer
S0008241,C00685,P0055,ST008,2026-07-26,9,320.28,0.1,Cancelled,Card
S0009950,C00267,P0120,ST007,2026-06-28,10,542.18,0.05,Cancelled,Cash
S0005591,C00468,P0067,ST001,2026-02-12,6,923.87,0.1,Pending,Card
S0005431,C00643,P0047,ST008,2025-08-11,7,618.74,0.15,Completed,Bank Transfer
S0003548,C00801,P0127,ST006,2025-09-16,5,1487.98,0.05,Pending,Bank Transfer
S0003674,C00770,P0190,ST018,2026-04-20,3,949.14,0.0,Returned,Bank Transfer
S0001999,C00671,P0078,ST004,2025-03-04,7,913.07,0.0,Pending,Card
S0007287,C00204,P0074,ST017,2025-05-12,2,1464.49,0.15,Returned,Card
S0002614,C00322,P0003,ST017,2025-09-03,1,626.51,0.05,Cancelled,Mobile Money
S0007227,C00976,P0198,ST017,2026-03-31,7,815.26,0.0,Completed,Card
S0003613,C00675,P0190,ST005,2025-01-18,6,953.79,0.0,completed,Mobile Money
S0008087,C00249,P0123,ST013,2026-01-17,3,813.17,0.0,Completed,Mobile Money
S0009591,C00919,P0007,ST005,2025-11-27,8,114.53,0.0,completed,Bank Transfer
S0000620,C00110,P0146,ST001,2025-09-27,7,1392.56,0.0,Completed,Mobile Money
S0007867,C00840,P0120,ST001,2026-04-14,5,542.68,0.2,Completed,Card
S0006863,C00110,P0034,ST002,2026-05-09,1,1185.35,0.2,Cancelled,Mobile Money
S0005469,C00485,P0066,ST017,2026-03-31,7,155.95,0.0,Completed,Card
S0006630,C00815,P0164,ST009,2025-06-26,4,1255.76,0.0,Completed,Bank Transfer
S0002755,C00463,P0124,ST011,2025-01-08,6,639.51,0.2,Pending,Card
S0003448,C00338,P0184,ST006,2025-03-18,6,102.99,0.1,completed,Mobile Money
S0000385,C00555,P0113,ST017,2026-03-03,6,357.94,0.15,Pending,Mobile Money
S0001932,C00991,P0150,ST010,2025-02-01,6,682.61,0.1,Returned,Cash
S0002810,C00472,P0139,ST011,2025-03-07,10,1106.81,0.05,Completed,Mobile Money
S0004035,C00414,P0103,ST008,2026-07-09,10,1300.66,0.15,Cancelled,Bank Transfer
S0009036,C00205,P0007,ST016,2026-05-07,4,114.13,0.05,Cancelled,Mobile Money
S0007600,C00818,P0169,ST007,2026-05-28,1,1118.27,0.15,Returned,Mobile Money
S0003902,C00853,P0109,ST009,2025-04-15,6,0.0,0.15,Returned,Mobile Money
S0005340,C00275,P0169,ST005,2025-06-23,9,1118.19,0.15,Cancelled,Mobile Money
S0009630,C00737,P0033,ST010,2025-12-22,3,331.38,0.1,completed,Bank Transfer
S0003369,C00827,P0065,ST011,2025-12-30,4,592.82,0.2,Returned,Cash
S0008851,C00398,P0193,ST017,2025-11-05,5,910.61,0.2,Pending,Mobile Money
S0002774,C00540,P0172,ST016,2025-05-02,10,1420.91,0.2,Cancelled,Cash
S0005603,C00540,P0134,ST011,2025-11-25,9,1254.83,0.2,Completed,Card
S0000007,C00502,P0069,ST002,2025-06-29,7,1364.38,0.15,Cancelled,Mobile Money
S0002406,C00816,P0179,ST012,2026-01-08,9,626.37,0.2,Completed,Card
S0002714,C00417,P0065,ST019,2025-12-21,1,591.11,0.1,Returned,Card
S0005639,C00378,P0112,ST002,2025-08-27,8,123.87,0.0,Returned,Cash
S0002508, C00611 ,P0049,ST009,2025-01-20,8,470.17,0.1,Returned,Mobile Money
S0003298,C00420,P0072,ST017,2025-11-24,2,1112.43,0.0,Returned,Cash
S0003873,C00499,P0162,ST010,2026-06-11,2,310.18,0.05,Completed,Mobile Money
S0002861,C00685,P0036,ST002,2025-12-10,4,1283.97,0.15,Returned,Mobile Money
S0000625,C00357,P0160,ST014,2025-08-02,8,333.21,0.2,Pending,Bank Transfer
S0002409,C00379,P0075,ST008,2025-08-23,1,428.15,0.0,Pending,Card
S0007102,C00864,P0023,ST003,2025-01-03,10,839.62,0.15,Completed,Mobile Money
S0005970,C00710,P0057,ST014,2025-03-06,10,207.28,0.15,Completed,Card
S0006079,C00345,P0135,ST003,2025-02-28,3,1297.7,0.0,Returned,Bank Transfer
S0008874,C00200,P0157,ST018,2025-10-02,7,1294.29,0.05,Cancelled,Card
S0002075,C00476,P0142,ST002,2025-05-29,3,1161.26,0.2,Cancelled,Cash
S0008083,C00147,P0038,ST020,2025-03-07,3,312.29,0.15,Cancelled,Mobile Money
S0005846,C00548,P0087,ST010,2025-09-13,8,783.93,0.1,completed,Card
S0008144,C00143,P0107,ST013,2026-06-27,7,402.61,0.1,Pending,Card
S0009048,C00132,P0100,ST010,2026-05-13,6,915.32,0.15,completed,Mobile Money
S0000393,C00968,P0092,ST004,2026-03-15,3,1120.45,0.2,Pending,Cash
S0008971,C00205,P0087,ST001,2025-04-20,1,781.06,0.0,Returned,Mobile Money
S0009411,C00536,P0023,ST015,2025-03-15,3,835.98,0.2,completed,Mobile Money
S0005408,C00054,P0080,ST004,2026-05-18,10,870.83,0.2,Completed,Bank Transfer
S0008683,C00131,P0037,ST001,2025-07-09,7,514.88,0.0,Pending,Bank Transfer
S0006145,C00170,P0109,ST018,2025-02-15,7,189.6,0.2,Completed,Card
S0008830,C00796,P0120,ST008,2025-07-15,10,549.08,0.2,Cancelled,Mobile Money
S0003508,C00045,P0031,ST018,2025-09-25,5,621.61,0.15,completed,Mobile Money
S0001192,C00438,P0120,ST004,2026-06-03,3,546.87,0.05,Returned,Card
S0009968,C00938,P0037,ST015,2025-11-18,3,514.34,0.1,Pending,Cash
S0003191,C00106,P0161,ST014,2025-07-11,2,97.61,0.15,Cancelled,Bank Transfer
S0000088,C00736,P0159,ST009,2026-04-23,6,580.35,0.2,Returned,Mobile Money
S0005776,C00795,P0143,ST016,2025-04-10,6,1164.29,0.2,Pending,Cash
S0004291,C00938,P0093,ST008,2025-05-22,2,96.06,0.0,Returned,Mobile Money
S0004071,C00379,P0107,ST004,2025-11-07,4,399.42,0.1,Pending,Mobile Money
S0004886,C00570,P0153,ST007,2026-02-21,8,502.78,0.0,completed,Mobile Money
S0001224,C00580,P0192,ST016,2025-07-18,10,242.58,0.0,completed,Bank Transfer
S0009975,C00992,P0018,ST015,2025-08-15,4,871.89,0.0,Cancelled,Cash
S0005368,C00901,P0051,ST010,2026-07-23,7,535.63,0.15,Completed,Cash
S0009346,C00930,P0155,ST009,2026-07-08,6,1409.81,0.05,Cancelled,Card
S0007860,C00637,P0173,ST014,2026-02-02,4,663.09,0.2,Cancelled,Mobile Money
S0001778,C00639,P0062,ST011,2026-01-15,7,756.39,0.0,Cancelled,Mobile Money
S0003354,C00100,P0173,ST017,2025-03-26,3,664.1,0.2,completed,Card
S0004002,C00175,P0002,ST007,2025-07-09,1,284.24,0.1,Pending,Bank Transfer
S0001640,C00716,P0124,ST010,2025-12-24,1,639.11,0.05,completed,Cash
S0001871,C00583,P0041,ST018,2025-12-28,7,540.66,0.2,Cancelled,Cash
S0007929,C00392,P0167,ST001,2025-11-23,8,358.27,0.15,Cancelled,Mobile Money
S0006918,C00436,P0087,ST016,2025-05-09,6,780.98,0.1,Completed,Mobile Money
S0008056,C00552,P0026,ST005,2025-07-15,9,1075.23,0.15,Cancelled,Card
S0002702,C00217,P0045,ST002,2025-08-09,4,1247.11,0.05,Completed,Bank Transfer
S0008673,C00629,P0029,ST009,2025-11-07,3,1221.01,0.15,Pending,Mobile Money
S0009086,C00692,P0117,ST014,2026-02-05,3,294.58,0.0,Cancelled,Mobile Money
S0000686,C00885,P0089,ST019,2025-10-03,2,284.1,0.15,Cancelled,Mobile Money
S0001121,C00635,P0099,ST019,2025-02-25,3,1394.25,0.0,Returned,Card
S0006188,C00173,P0056,ST020,2025-04-15,10,1180.97,0.05,completed,Card
S0005413,C00894,P0131,ST006,2025-04-18,1,1296.35,0.05,Completed,Mobile Money
S0002758,C00140,P0015,ST013,2025-03-20,2,1131.37,0.2,Returned,Bank Transfer
S0006547,C00040,P0055,ST014,2025-12-01,4,316.38,0.15,Completed,Card
S0001886,C00751,P0108,ST009,2025-07-07,2,871.21,0.0,completed,Bank Transfer
S0002807,C00396,P0023,ST003,2025-07-30,4,838.78,0.15,completed,Card
S0001321,C00273,P0173,ST017,2025-06-20,3,665.88,0.05,Cancelled,Card
S0005435,C00847,P0122,ST006,2026-04-10,8,1123.56,0.1,Completed,Mobile Money
S0007264,C00163,P0197,ST013,2025-07-02,3,111.32,0.15,Cancelled,Mobile Money
S0002840,C00103,P0193,ST009,2025-06-18,7,905.19,0.15,Cancelled,Mobile Money
S0002168,C00862,P0110,ST009,2026-01-01,6,1367.62,0.1,completed,Bank Transfer
S0000705,C00160,P0041,ST006,2026-04-03,5,535.52,0.05,completed,Bank Transfer
S0001021,C00917,P0086,ST018,2025-03-02,5,356.12,0.0,Completed,Mobile Money
S0001194,C00578,P0128,ST018,2025-03-31,3,204.68,0.0,Completed,Bank Transfer
S0009315,C00578,P0178,ST017,2026-05-07,1,1444.82,0.1,completed,Cash
S0005831,C00674,P0136,ST006,2025-11-19,9,100.51,0.2,Completed,Bank Transfer
S0008669,C00433,P0059,ST008,2025-07-21,2,413.12,0.15,Returned,Card
S0005164,C00341,P0140,ST014,2025-04-29,3,1310.47,0.15,completed,Bank Transfer
S0002243,C00764,P0115,ST014,2026-02-23,9,613.44,0.0,Completed,Card
S0005193,C00830,P0185,ST002,2026-04-15,4,846.12,0.0,Pending,Card
S0003303,C00209,P0102,ST017,2026-04-16,1,765.74,0.05,Completed,Cash
S0001628,C00982,P0029,ST019,2025-12-13,6,1226.24,0.15,Returned,Bank Transfer
S0004989,C00445,P0089,ST003,2025-02-03,9,286.14,0.0,Cancelled,Mobile Money
S0008968,C00835,P0193,ST006,2026-01-28,7,911.25,0.15,completed,Cash
S0002905,C00398,P0072,ST010,2026-03-09,4,1115.92,0.2,Cancelled,Mobile Money
S0005747,C00252,P0006,ST020,2025-10-10,3,1223.05,0.0,Cancelled,Card
S0006668,C00988,P0148,ST006,2026-03-04,5,553.23,0.2,Completed,Mobile Money
S0008469,C00186,P0031,ST019,2025-12-15,2,626.0,0.2,Returned,Card
S0001476,C00085,P0052,ST013,2025-09-17,6,1036.26,0.1,Pending,Cash
S0006896,C00195,P0116,ST012,2025-09-26,8,32.57,0.2,completed,Bank Transfer
S0001142,C00640,P0111,ST005,2025-06-14,9,497.91,0.1,Completed,Card
S0007564,C00606,P0100,ST006,2025-08-09,1,917.69,0.05,Completed,Bank Transfer
S0004352,C00520,P0084,ST020,2025-10-01,2,231.47,0.05,completed,Cash
S0005802,C00871,P0019,ST016,2025-06-24,3,713.18,0.2,Returned,Cash
S0004768,C00644,P0145,ST017,2025-01-22,8,1493.9,0.2,Returned,Cash
S0000703,C00535,P0138,ST011,2026-01-08,7,1440.23,0.15,completed,Bank Transfer
S0002517,C00431,P0158,ST018,2025-07-04,9,100.14,0.1,Cancelled,Mobile Money
S0000961,C00062,P0002,ST013,2025-09-21,7,286.78,0.05,completed,Mobile Money
S0009696,C00880,P0167,ST001,2025-03-31,2,359.74,0.2,Completed,Bank Transfer
S0004007,C00696,P0041,ST016,2025-03-26,3,538.71,0.05,Completed,Card
S0003884,C00095,P0085,ST002,2026-05-29,1,984.55,0.05,Cancelled,Mobile Money
S0001758,C00880,P0093,ST009,2025-09-24,9,95.24,0.2,Completed,Mobile Money
S0003056,C00040,P0108,ST017,2025-06-15,2,872.17,0.1,Returned,Bank Transfer
S0001995,C00203,P0044,ST008,2025-06-02,3,917.31,0.1,Cancelled,Card
S0009741,C00218,P0161,ST003,2026-07-09,9,98.75,0.15,completed,Bank Transfer
S0006800,C00765,P0044,ST004,2026-05-01,6,916.37,0.15,Cancelled,Cash
S0007146,C00517,P0032,ST015,2025-04-22,7,488.9,0.2,Returned,Mobile Money
S0009881,C00933,P0155,ST002,2026-05-30,1,1416.59,0.1,Returned,Bank Transfer
S0003337,C00183,P0153,ST012,2025-03-09,10,501.58,0.2,Cancelled,Cash
S0009616,C00641,P0049,ST013,2025-01-24,8,464.04,0.2,Completed,Bank Transfer
S0004703,C00871,P0064,ST005,2025-01-12,5,1301.28,0.0,Completed,Mobile Money
S0007501,C00458,P0094,ST007,2025-08-19,6,485.41,0.0,Cancelled,Mobile Money
S0009648,C00221,P0167,ST018,2025-07-20,3,357.69,0.2,completed,Cash
S0007451,C00999,P0186,ST015,2025-08-04,7,1349.01,0.2,Completed,Cash
S0004776,C00124,P0082,ST017,2025-01-29,3,1219.72,0.2,Cancelled,Card
S0002214,C00016,P0120,ST007,2026-05-04,4,540.66,0.15,Returned,Card
S0007800,C00431,P0098,ST015,2025-08-19,2,809.76,0.15,completed,Card
S0009870,C00634,P0130,ST018,2026-05-01,5,459.37,0.1,Pending,Cash
S0005765,C00244,P0194,ST019,2025-05-19,5,1316.34,0.2,Completed,Cash
S0006901,C00357,P0103,ST013,2025-02-15,1,1296.71,0.15,Pending,Card
S0006869,C00890,P0030,ST003,2026-04-22,1,1374.46,0.0,Returned,Bank Transfer
S0007548,C00317,P0016,ST002,2026-04-28,1,996.7,0.2,Pending,Cash
S0006018,C00238,P0135,ST003,2026-04-22,10,1294.26,0.15,Returned,Bank Transfer
S0007405,C00297,P0052,ST017,2025-08-07,4,1036.03,0.2,Pending,Bank Transfer
S0005836,C00049,P0155,ST016,2025-11-15,10,1412.95,0.05,Cancelled,Bank Transfer
S0008922,C00772,P0004,ST009,2025-07-01,2,1501.1,0.05,Pending,Bank Transfer
S0007731,C00937,P0026,ST004,2025-10-16,6,1071.45,0.1,Returned,Card
S0004497,C00739,P0072,ST020,2025-12-28,9,1115.34,0.2,Returned,Mobile Money
S0006694,C00801,P0137,ST016,2025-12-12,4,150.15,0.2,Pending,Mobile Money
S0008933,C00763,P0143,ST014,2025-08-15,2,1167.04,0.15,Pending,Bank Transfer
S0005612,C00957,P0159,ST016,2025-12-15,2,578.7,0.0,Completed,Card
S0005248,C00036,P0088,ST020,2025-10-27,3,693.61,0.05,completed,Mobile Money
S0000917,C00297,P0185,ST002,2025-06-20,7,841.24,0.15,Completed,Bank Transfer
S0005599,C00205,P0016,ST009,2026-06-20,10,996.72,0.0,completed,Bank Transfer
S0004588,C00765,P0111,ST013,2025-02-15,7,498.1,0.2,Cancelled,Card
S0004316,C00918,P0109,ST011,2026-06-02,2,190.24,0.0,Cancelled,Cash
S0000172,C00985,P0001, ST011 ,2025-09-14,9,1035.08,0.15,Returned,Mobile Money
S0007555,C00923,P0037,ST009,2025-07-08,8,514.23,0.1,Cancelled,Card
S0004487,C00955,P0058,ST014,2026-04-07,3,1328.98,0.15,completed,Bank Transfer
S0006744,C00206,P0114,ST014,2025-07-30,8,550.71,0.15,Pending,Card
S0007165,C00124,P0129,ST014,2025-06-12,7,1204.29,0.1,Returned,Card
S0007307,C00459,P0072,ST018,2025-12-20,6,1114.39,0.1,Pending,Card
S0004042,C00937,P0107,ST010,2025-12-06,7,403.65,0.1,Returned,Card
S0002206,C00693,P0165,ST016,2025-10-04,3,827.54,0.2,Completed,Cash
S0001339,C00506,P0036,ST011,2026-07-18,4,1286.72,0.05,Completed,Mobile Money
S0007740,C00471,P0021,ST007,2026-07-17,5,1315.43,0.2,completed,Cash
S0002949,C00157,P0195,ST012,2026-01-05,4,892.63,,Returned,Cash
S0004401,C00538,P0150,ST004,2026-01-25,6,676.66,0.2,completed,Bank Transfer
S0002491,C00304,P0150,ST009,2025-08-19,1,675.19,0.0,Cancelled,Bank Transfer
S0008008,C00505,P0166,ST020,2025-10-17,2,1102.42,0.15,Cancelled,Card
S0001519,C00391,P0147,ST020,2026-05-18,2,1333.88,0.0,Pending,Mobile Money
S0003737,C00012,P0035,ST011,2025-08-16,0,304.37,0.05,Cancelled,Card
S0006503,C00960,P0042,ST018,2025-03-19,3,353.67,0.15,Returned,Bank Transfer
S0001116,C00660,P0143,ST009,2025-12-11,9,1166.67,0.2,Cancelled,Card
S0001076,C00313,P0165,ST019,2026-04-27,4,831.29,0.0,completed,Bank Transfer
S0006551,C00026,P0095,ST015,2025-09-26,10,57.05,,Cancelled,Cash
S0000750,C00771,P0144,ST009,2026-07-01,6,1116.93,0.05,completed,Cash
S0000838,C00783,P0115,ST015,2026-02-06,9,613.53,0.05,completed,Bank Transfer
S0002838,C00149,P0077,ST012,2025-11-27,8,941.52,0.05,Cancelled,Mobile Money
S0004877,C00661,P0091,ST017,2025-12-06,8,460.69,0.0,Pending,Cash
S0008722,C00022,P0019,ST002,2025-11-12,8,712.99,0.15,Cancelled,Cash
S0005958,C00158,P0039,ST019,2025-07-10,8,1493.48,0.15,completed,Card
S0004979,C00674,P0098,ST014,2025-02-01,7,810.27,0.15,Pending,Cash
S0007071,C00745,P0051,ST012,2025-08-31,9,530.09,0.0,Returned,Mobile Money
S0001523,C00325,P0053,ST019,2025-09-21,4,1497.67,0.05,completed,Card
S0000468,C00685,P0048, ST004 ,2025-09-15,7,650.16,0.2,Returned,Bank Transfer
S0001310,C00060,P0171,ST020,2025-06-08,6,600.08,0.05,Pending,Card
S0003430,C00782,P0084,ST006,2025-08-09,6,230.31,0.0,completed,Cash
S0002796,C00866,P0106,ST013,2025-01-19,3,444.01,0.0,Completed,Mobile Money
S0008691,C00876,P0125,ST020,2026-04-11,10,647.73,0.2,Cancelled,Bank Transfer
S0005749,C00946,P0012,ST002,2025-02-21,1,1084.45,0.05,Pending,Mobile Money
S0001156,C00751,P0034,ST004,2026-06-02,5,1181.58,0.15,Returned,Mobile Money
S0004965,C00428, P0101 ,ST008,2026-01-24,10,1239.39,0.2,Returned,Card
S0004428,C00663, P0094 ,ST012,2025-06-25,1,488.6,0.1,Completed,Bank Transfer
S0002026,C00459,P0112,ST003,2025-07-01,8,127.27,0.05,Completed,Bank Transfer
S0001616,C00074,P0170,ST004,2025-11-11,8,408.5,0.15,completed,Card
S0007752,C00639,P0055,ST004,2025-10-24,10,321.21,0.15,Returned,Card
S0008954,C00763,P0067,ST006,2026-04-08,8,919.4,0.0,Returned,Cash
S0001028,C00206,P0090,ST014,2025-10-18,6,615.01,0.0,Completed,Card
S0001287,C00514,P0155,ST003,2025-04-27,10,1413.75,0.2,Cancelled,Bank Transfer
S0002035,C00802,P0162,ST004,2026-07-03,8,310.32,0.15,Pending,Cash
S0006993,C00595,P0110,ST002,2025-12-31,2,1366.32,0.05,Cancelled,Mobile Money
S0007384,C00415,P0038,ST011,2025-11-18,9,313.88,0.1,completed,Mobile Money
S0002098,C00295,P0012,ST016,2025-11-15,7,1082.62,0.05,Completed,Card
S0000465,C00964,P0073,ST004,2025-06-30,4,560.94,0.05,Returned,Mobile Money
S0006659,C00375,P0184,ST013,2025-07-26,6,101.52,0.05,Cancelled,Mobile Money
S0004477,C00038,P0058,ST004,2025-03-19,6,1328.83,0.0,Cancelled,Mobile Money
S0002549,C00408,P0186,ST017,2025-09-20,10,1352.37,0.2,Cancelled,Cash
S0005557,C00448,P0084,ST006,2025-11-01,5,231.59,0.1,Pending,Card
S0008162,C00196,P0149,ST016,2026-01-03,1,274.22,0.1,Pending,Mobile Money
S0008501,C00183,P0084,ST014,2025-07-14,5,226.16,0.2,Returned,Mobile Money
S0009100,C00365,P0071,ST011,2025-07-04,8,1338.18,0.1,Returned,Card
S0006516,C00107,P0063,ST013,2025-07-30,8,1440.99,0.0,Returned,Bank Transfer
S0007534,C00548,P0088,ST012,2026-07-14,9,694.78,0.0,Completed,Card
S0008397,C00248,P0097,ST005,2026-02-20,10,1377.44,0.05,Pending,Bank Transfer
S0007617,C00569,P0003,ST017,2026-01-29,4,629.02,0.15,Pending,Bank Transfer
S0008715,C00844,P0182,ST019,2025-03-25,3,552.51,0.15,Returned,Card
S0000690,C00826,P0174,ST011,2026-01-03,2,192.66,0.0,Cancelled,Mobile Money
S0003932,C00224,P0083,ST009,2026-04-20,9,1058.16,0.1,Pending,Cash
S0007780,C00498,P0176,ST017,2025-08-24,6,340.32,0.1,completed,Card
S0006194,C00230,P0154,ST016,2025-05-16,4,23.69,0.0,Cancelled,Card
S0009243,C00256,P0025,ST014,2025-07-14,8,328.49,0.2,completed,Card
S0006235,C00094,P0043,ST017,2025-08-07,1,1025.33,0.0,Cancelled,Mobile Money
S0006578,C00496,P0046,ST007,2025-11-25,3,923.43,0.15,Returned,Card
S0002621,C00055,P0012,ST013,2025-05-10,5,1081.31,0.2,Cancelled,Cash
S0002793,C00760,P0179,ST004,2025-06-14,3,628.31,0.15,Completed,Card
S0000965,C00635,P0121,ST007,2025-06-10,6,1014.86,0.1,completed,Card
S0009548,C00270,P0018,ST016,2026-01-06,6,873.17,0.15,Returned,Card
S0002405,C00060,P0163,ST003,2025-02-15,3,1403.42,0.15,Pending,Card
S0007960,C00600,P0104,ST009,2026-03-28,9,161.38,0.0,Cancelled,Cash
S0002738,C00180,P0131,ST001,2025-01-12,4,1295.32,0.0,completed,Cash
S0001876,C00366,P0192,ST012,2025-11-25,8,242.64,0.05,Cancelled,Card
S0007739,C00989,P0089,ST010,2025-10-05,2,283.97,0.15,Completed,Mobile Money
S0004076,C00032,P0073,ST007,2026-07-24,3,563.28,0.15,Returned,Mobile Money
S0000175,C00450,P0078,ST013,2026-02-26,2,916.89,0.0,Pending,Bank Transfer
S0003840,C00998,P0080,ST014,2026-05-05,4,871.17,0.15,Cancelled,Cash
S0006610,C00888,P0198,ST013,2025-12-30,1,817.03,0.2,Completed,Cash
S0007660,C00027,P0084,ST019,2026-05-08,1,228.6,0.2,Completed,Mobile Money
S0004253,C00524,P0100,ST017,2025-05-24,8,912.19,0.2,Pending,Bank Transfer
S0000149,C00272,P0146,ST015,2026-03-20,1,1392.68,0.15,Pending,Cash
S0000272,C00871,P0196,ST001,2025-10-19,10,503.8,0.15,Pending,Mobile Money
S0001742,C00317,P0085,ST005,2026-06-30,8,990.15,0.05,Cancelled,Bank Transfer
S0007853,C00584,P0177,ST011,2025-07-23,5,17.22,0.05,Completed,Bank Transfer
S0007528,C00625,P0124,ST006,2026-03-23,7,638.08,0.15,Completed,Card
S0006692,C00782,P0190,ST018,2025-11-16,9,952.56,0.2,completed,Mobile Money
S0003423,C00903,P0142,ST020,2026-07-11,7,1161.83,0.2,Cancelled,Mobile Money
S0004540,C00997,P0008,ST003,2025-08-26,4,1264.56,0.05,completed,Card
S0002715,C00641,P0064,ST014,2026-06-17,4,1304.02,0.15,Returned,Cash
S0005506,C00471,P0009,ST003,2025-08-28,5,152.97,0.05,Pending,Card
S0004244,C00892,P0040,ST002,2025-07-07,8,1290.36,0.15,completed,Cash
S0008363,C00640,P0044,ST020,2026-04-06,10,917.68,0.1,Pending,Bank Transfer
S0007252,C00716,P0037,ST009,2026-02-14,2,516.36,0.1,completed,Card
S0003010,C00308,P0171,ST019,2026-04-06,10,600.54,0.2,Cancelled,Mobile Money
S0005825,C00058,P0177,ST008,2026-03-05,6,14.41,0.0,Pending,Mobile Money
S0006311,C00673,P0142,ST007,2026-07-02,1,1165.4,0.0,Cancelled,Mobile Money
S0009463,C00937,P0194,ST007,2025-07-09,4,1313.91,0.2,Completed,Cash
S0009395,C00877,P0187,ST007,2025-10-03,7,389.44,0.1,Completed,Mobile Money
S0004147,C00657,P0071,ST006,2026-07-12,1,1338.19,0.0,Pending,Bank Transfer
S0001383,C00607,P0039,ST009,2025-07-18,1,1495.78,0.0,Pending,Bank Transfer
S0000156,C00916,P0038,ST015,2026-03-30,5,311.38,0.15,completed,Cash
S0007799,C00636,P0050,ST013,2026-06-26,3,339.61,0.15,Pending,Bank Transfer
S0003263,C00029,P0035,ST011,2026-07-18,8,306.14,0.1,Returned,Card
S0000638,C00845,P0112,ST012,2026-01-08,3,124.77,0.1,Completed,Card
S0002441,C00167,P0068,ST010,2025-09-10,5,102.19,0.2,Completed,Cash
S0004055,C00269,P0180,ST002,2026-04-25,8,687.44,0.15,Completed,Cash
S0007549,C00291,P0029,ST005,2026-05-21,8,1226.61,0.15,Returned,Mobile Money
S0003352,C00515,P0148,ST005,2026-06-04,6,554.44,0.0,completed,Card
S0002132,C00140,P0117,ST014,2025-05-17,8,294.46,0.05,Pending,Card
S0005381,C00840,P0016,ST006,2026-06-12,10,994.58,0.2,completed,Bank Transfer
S0007977,C00740,P0021,ST002,2026-05-23,4,1307.91,0.0,Pending,Cash
S0001985,C00484,P0007,ST008,2025-08-28,1,112.06,0.1,completed,Card
S0009549,C00216,P0084,ST011,2025-10-16,9,227.86,0.05,Cancelled,Bank Transfer
S0008474,C00689,P0105,ST006,2025-09-11,5,737.67,0.1,Pending,Card
S0000586,C00383,P0177,ST002,2026-03-31,4,16.81,0.15,Pending,Bank Transfer
S0009507,C00477,P0044,ST019,2025-03-06,10,914.02,0.0,Completed,Card
S0006595,C00430,P0092,ST004,2025-12-30,3,1114.35,0.1,completed,Bank Transfer
S0000133,C00333,P0089,ST006,2026-04-27,5,285.41,0.0,Completed,Mobile Money
